State,Year,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,renewable_ratio
AK,1960,0.684466920293217,0.5225480189292011,0.01150598496798738,0.15041291639602858,0.31548668460610557
AK,1961,0.8697456540324879,0.20477700199487034,0.011345825021373612,0.653622827016244,0.13025434596751212
AK,1962,0.9099313578575917,0.16420940687388214,0.02664716972011408,0.7190747812635955,0.09006864214240827
AK,1963,0.9113757065038154,0.15133112710813915,0.05164159075659877,0.7084029886390775,0.0886242934961846
AK,1964,0.9101753919155635,0.12884986363333997,0.07020111310672077,0.7111244151755027,0.08982460808443646
AK,1965,0.9096759828661096,0.14770558547860385,0.07765384452266848,0.6843165528648374,0.09032401713389032
AK,1966,0.9290786784741144,0.12313521798365122,0.09684945504087193,0.7090940054495913,0.07091280653950954
AK,1967,0.9590201265540665,0.06991482310532283,0.07061736290783646,0.8184879405409072,0.040975028343847204
AK,1968,0.9798732682283638,0.02774628982304033,0.041519832668529065,0.9106071457367945,0.020124360293873524
AK,1969,0.983060695002354,0.02084606369018402,0.10287397197151071,0.8593406593406593,0.016939304997645926
AK,1970,0.9856343799287817,0.013924976829645046,0.18314824149200826,0.7885611616071283,0.014365620071218355
AK,1971,0.9849306351868177,0.018043799587721798,0.20287136522413485,0.7640154703749611,0.015069364813182298
AK,1972,0.9847728122547789,0.018294042367183426,0.22429117388381062,0.7421875960037848,0.015225432247440922
AK,1973,0.9862935924378923,0.01891225698029289,0.23459164653330608,0.7327896889242933,0.013702913703437783
AK,1974,0.9851407428022965,0.019481701116451332,0.2351006019346114,0.7305584397512337,0.014859257197703585
AK,1975,0.9853879790325647,0.020285043048426085,0.27755540617615904,0.6875475298079796,0.014612020967435291
AK,1976,0.9834872098552753,0.019764384987393788,0.303878765039972,0.6598440598279095,0.01651099566633469
AK,1977,0.9904212668123542,0.009201406899967539,0.16016622436105524,0.8210536355513315,0.009578733187645785
AK,1978,0.9961793813842664,0.004030931140144843,0.07243021954153284,0.9197182307025887,0.0038206186157335683
AK,1979,0.9966571140810427,0.00383307619624802,0.06920371797179568,0.923620319912999,0.00334257448930208
AK,1980,0.9977419346083803,0.0033491017947820233,0.06306380391741777,0.9313290288961805,0.002258336793709985
AK,1981,0.9974909668271839,0.0034316800285751,0.06663312577182173,0.927426161026787,0.0025090331728161936
AK,1982,0.9977442747914389,0.003351989603802309,0.06845436006275275,0.9259379251248838,0.002255725208561077
AK,1983,0.9975585981006962,0.0031216340030513707,0.07081389312973213,0.9236230709679127,0.002441656477186894
AK,1984,0.9971954545843202,0.003369880610662604,0.07431944758100413,0.9195061263926535,0.002804545415679803
AK,1985,0.9972178258429341,0.005278409851583535,0.07954519964572909,0.9123942163456215,0.0027821741570659268
AK,1986,0.9975117579084077,0.005692324426235452,0.07340616310559388,0.9184132703765785,0.002488242091592224
AK,1987,0.9973869390062224,0.005067827233578171,0.08815798469657704,0.9041611270760672,0.002612843256839444
AK,1988,0.9973152792172735,0.005727544604026829,0.09081152208098683,0.9007762125322598,0.0026845103814112964
AK,1989,0.9958752444730592,0.005549822355761176,0.09820750115419843,0.8921179209630996,0.004124755526940779
AK,1990,0.9956625836465439,0.006288391285661055,0.10228146162684892,0.8870927307340339,0.004337416353456075
AK,1991,0.99600848254953,0.0051519920445625925,0.1153664912615987,0.8754899992433687,0.003991747429580971
AK,1992,0.995636504959926,0.005705613699195182,0.1224134292931882,0.8675174619675426,0.004363256610751017
AK,1993,0.9947206499116041,0.006416089134727083,0.12785835280989047,0.8604462079669866,0.005279350088395911
AK,1994,0.9940590612979341,0.006157046108958433,0.1567408383556896,0.8311611768332859,0.005940938702065967
AK,1995,0.9939792636917177,0.007086256290326507,0.14646365340932954,0.8404293539920618,0.006020736308282244
AK,1996,0.9940480203894493,0.006490821151806102,0.15654049121671432,0.8310167080209289,0.005952260549831886
AK,1997,0.9955015859197089,0.006785870389875553,0.16580023321554557,0.8229154823142878,0.004498114086020957
AK,1998,0.9956687540245946,0.006832360478545489,0.17826999131860713,0.810566402227442,0.004331245975405327
AK,1999,0.9963510000003573,0.008722871437508776,0.1935324127882569,0.7940957157745916,0.003648642709913968
AK,2000,0.9953898319426774,0.009670624571243793,0.20747796155322318,0.7782412458182104,0.004610168057322627
AK,2001,0.9935507230408825,0.00897313833404633,0.2102145149193907,0.7743630697874455,0.006448897031167009
AK,2002,0.993261806690066,0.006722025556330521,0.20281130915564846,0.783728471978087,0.006738569304203804
AK,2003,0.9927204329114285,0.0063364622371048255,0.21142344205466101,0.7749605286196627,0.007279567088571448
AK,2004,0.9926747984425941,0.009382542988570856,0.21630089055993737,0.7669913648940859,0.007325599341905324
AK,2005,0.993433455274778,0.00938751843296897,0.22696670414996853,0.7570792326918405,0.006566544725222013
AK,2006,0.9936718107196614,0.010578707151596253,0.2365447458374001,0.7465483577306651,0.006328189280338595
AK,2007,0.9931621891516672,0.010061134520301045,0.23835545704751931,0.7447455975838468,0.006837810848332806
AK,2008,0.9933225981934353,0.011914660808879346,0.231924010102201,0.7494839272823549,0.006677401806564776
AK,2009,0.9915413964650209,0.01564774243997142,0.23926010812559825,0.7366335458994513,0.008458603534979035
AK,2010,0.9902470516949377,0.019290889084861287,0.2410556294604001,0.7299005331496763,0.009752948305062336
AK,2011,0.9902154320995167,0.020400388972933763,0.24687549823465194,0.722939544891931,0.009783959369610698
AK,2012,0.9886255699998849,0.020027178463815954,0.2553068954805257,0.7132914960555433,0.011375069192584856
AK,2013,0.987697412348686,0.016456064875874497,0.2513979762943375,0.7198433711784741,0.012303248086554001
AK,2014,0.9865864347288512,0.015552902849264146,0.2589011966326447,0.7121323352469423,0.013413565271148837
AK,2015,0.9833565744992426,0.012411062328750838,0.2663668393086674,0.7045786728618244,0.01664272616778117
AK,2016,0.9824802923318622,0.009713276506508843,0.2576818975096753,0.715085118315678,0.01752040435989703
AK,2017,0.9837634250364121,0.009878378694334838,0.26333632698980736,0.7105487193522699,0.016236574963587876
