state_code,Year,cdd,hdd,State,Description,cdd_hdd_sum
48,2000,29.333333333333332,683.3333333333334,WY,Wyoming,712.6666666666667
48,2001,32.333333333333336,665.6666666666666,WY,Wyoming,698.0
48,2002,28.166666666666668,715.6666666666666,WY,Wyoming,743.8333333333333
48,2003,31.75,668.4166666666666,WY,Wyoming,700.1666666666666
48,2004,12.5,669.4166666666666,WY,Wyoming,681.9166666666666
48,2005,22.0,663.6666666666666,WY,Wyoming,685.6666666666666
48,2006,31.75,664.9166666666666,WY,Wyoming,696.6666666666666
48,2007,34.083333333333336,666.25,WY,Wyoming,700.3333333333334
48,2008,19.666666666666668,728.6666666666666,WY,Wyoming,748.3333333333333
48,2009,12.583333333333334,719.1666666666666,WY,Wyoming,731.75
48,2010,18.833333333333332,689.25,WY,Wyoming,708.0833333333334
48,2011,26.25,720.4166666666666,WY,Wyoming,746.6666666666666
48,2012,37.25,618.0833333333334,WY,Wyoming,655.3333333333334
48,2013,29.0,709.6666666666666,WY,Wyoming,738.6666666666666
48,2014,17.166666666666668,687.0833333333334,WY,Wyoming,704.25
48,2015,23.75,631.9166666666666,WY,Wyoming,655.6666666666666
48,2016,25.916666666666668,639.8333333333334,WY,Wyoming,665.75
48,2017,24.333333333333332,657.9166666666666,WY,Wyoming,682.25
48,2018,23.333333333333332,681.4166666666666,WY,Wyoming,704.75
48,2019,20.5,742.1666666666666,WY,Wyoming,762.6666666666666
48,2020,29.5,672.4166666666666,WY,Wyoming,701.9166666666666
